P519,신생아의 상세불명의 탯줄출혈
P520,태아 및 신생아의 (비외상성) 뇌실내출혈 1등급
P521,태아 및 신생아의 (비외상성) 뇌실내출혈 2등급
P522,태아 및 신생아의 (비외상성) 뇌실내출혈 3등급 및 4등급
P523,태아 및 신생아의 상세불명의 (비외상성) 뇌실내출혈
P524,태아 및 신생아의 (비외상성) 대뇌내출혈
P525,태아 및 신생아의 (비외상성) 지주막하출혈
P526,태아 및 신생아의 (비외상성) 소뇌 및 후두개와 출혈
P528,기타 태아 및 신생아의 기타 두개내 (비외상성) 출혈
P529,태아 및 신생아의 상세불명의 두개내 (비외상성) 출혈
P540,신생아토혈
P541,신생아흑색변
P542,신생아직장출혈
P543,기타 신생아위장출혈
P544,신생아부신출혈
P545,신생아피부출혈
P546,신생아질출혈
P548,기타 명시된 신생아출혈
P549,상세불명의 신생아출혈
P550,태아 및 신생아의 Rh동종면역
P551,태아 및 신생아의 ABO동종면역
P558,태아 및 신생아의 기타 용혈질환
P559,태아 및 신생아의 상세불명의 용혈질환
P560,동종면역으로 인한 태아수종
P569,기타 및 상세불명의 용혈질환으로 인한 태아수종
P570,동종면역으로 인한 핵황달
P578,기타 명시된 핵황달
P579,상세불명의 핵황달
P580,타박상으로 인한 신생아황달
P581,출혈으로 인한 신생아황달
P582,감염으로 인한 신생아황달
P583,적혈구증가증으로 인한 신생아황달
P584,산모로부터 전파된 또는 신생아에게 주어진 약물 또는 독소로 인한 신생아황달
P585,삼킨 모체혈액으로 인한 신생아황달
P588,기타 명시된 과다용혈로 인한 신생아황달
P589,상세불명의 과다용혈로 인한 신생아황달
P590,조산과 관련된 신생아황달
P591,농축담즙증후군
P592,기타 및 상세불명의 간세포손상으로 인한 신생아황달
P593,모유억제인자로 인한 신생아황달
P598,기타 명시된 원인으로 인한 신생아황달
P599,상세불명의 신생아황달
P610,일과성 신생아혈소판감소증
P611,신생아적혈구증가증
P612,미숙아의 빈혈
P613,태아실혈로 인한 선천빈혈
P614,달리 분류되지 않은 기타 선천빈혈
P615,일과성 신생아호중구감소증
P616,기타 일과성 신생아응고장애
P618,기타 명시된 출생전후기 혈액학적 장애
P619,상세불명의 출생전후기 혈액학적 장애
P700,임신당뇨병을 가진 산모의 유아증후군
P701,당뇨병을 가진 산모의 유아증후군
P702,신생아당뇨병
P703,의인성 신생아저혈당
P704,기타 신생아저혈당
P708,태아 및 신생아의 탄수화물대사의 기타 일과성 장애
P709,태아 및 신생아의 탄수화물대사의 상세불명의 일과성 장애
P710,신생아의 우유저칼슘혈증
P711,기타 신생아저칼슘혈증
P712,신생아저마그네슘혈증
P713,칼슘 또는 마그네슘 결핍이 없는 신생아테타니
P714,일과성 신생아부갑상선기능저하증
P718,칼슘 및 마그네슘 대사의 기타 일과성 신생아장애
P719,칼슘 및 마그네슘 대사의 상세불명의 일과성 신생아장애
P720,달리 분류되지 않은 신생아고이터
P721,일과성 신생아갑상선기능항진증
P722,달리 분류되지 않은 갑상선기능의 기타 일과성 신생아장애
P728,기타 명시된 일과성 신생아내분비장애
P729,상세불명의 일과성 신생아내분비장애
P740,신생아의 만기 대사성 산증
P741,신생아의 탈수
P742,신생아의 나트륨균형장애
P743,신생아의 칼륨균형장애
P744,신생아의 기타 일과성 전해질장애
P745,신생아의 일과성 타이로신혈증
P748,신생아의 기타 일과성 대사장애
P749,신생아의 상세불명의 일과성 대사장애
P760,태변마개증후군
P761,신생아의 일과성 장폐색증
P762,농축우유로 인한 장폐색
P768,신생아의 기타 명시된 장폐색
P769,신생아의 상세불명의 장폐색
P780,출생전후기 장천공
P781,기타 신생아복막염
P782,삼킨 모체혈액으로 인한 신생아 토혈 및 흑색변
P783,비감염성 신생아설사
P788,기타 명시된 출생전후기 소화계통장애
P789,상세불명의 출생전후기 소화계통장애
P800,한랭손상증후군
P808,신생아의 기타 저체온증
P809,신생아의 상세불명의 저체온증
P810,신생아의 환경적 고체온
P818,신생아 체온조절의 기타 명시된 장애
P819,신생아 체온조절의 상세불명 장애
P830,신생아피부경화증
P831,신생아 독성 홍반
P832,용혈질환으로 인하지 않은 태아수종
P833,태아 및 신생아에 특이한 기타 및 상세불명의 부종
P834,신생아의 유방충혈
P835,선천성 음낭수종
P836,신생아의 배꼽폴립
P838,태아 및 신생아에 특이한 피부의 기타 명시된 병태
P839,태아 및 신생아에 특이한 피부의 상세불명 병태
P910,신생아뇌허혈
P911,신생아의 후천성 뇌실주위낭
P912,신생아대뇌백질연화
P913,신생아대뇌과민성
P914,신생아대뇌억압
P915,신생아혼수
P916,신생아의 저산소성 허혈뇌병증
P917,신생아의 후천적 수두증
P918,신생아 대뇌상태의 기타 명시된 장애
P919,신생아 대뇌상태의 상세불명 장애
P920,신생아의 구토
P921,신생아의 역류 및 반추
P922,신생아의 느린수유
P923,신생아의 수유부족
P924,신생아의 수유과다
P925,신생아 모유수유의 어려움
P928,신생아의 기타 수유문제
P929,신생아의 상세불명의 수유문제
P940,일과성 신생아중증근무력증
P941,선천성 근긴장항진
P942,선천성 근긴장저하
P948,신생아의 근긴장의 기타 장애
P949,신생아의 근긴장의 상세불명 장애
P960,선천성 신부전
P961,산모의 탐닉성 약물사용으로 인한 신생아금단증후군
P962,신생아의 치료적 약물사용으로 인한 금단증상
P963,신생아의 넓은 두개봉합
P964,태아 및 신생아에 영향을 주는 임신중절
P965,달리 분류되지 않은 자궁내 처치의 합병증
P968,출생전후기에 기원한 기타 명시된 병태
P969,출생전후기에 기원한 상세불명의 병태
Q000,무뇌증
Q001,두개척추파열
Q002,후두공뇌탈출
Q010,전두뇌류
Q011,비전두뇌류
Q012,후두뇌류
Q018,기타 부위의 뇌류
Q019,상세불명의 뇌류
Q030,실비우스수도관의 기형
Q031,마겐디 및 루쉬카공의 폐쇄
Q038,기타 선천수두증
Q039,상세불명의 선천수두증
Q040,뇌량의 선천기형
Q041,후뇌결여증
Q042,전전뇌증(全前腦症)
Q043,뇌의 기타 축소변형
Q044,중격-시신경형성이상
Q045,거대뇌증
Q046,선천성 대뇌낭
Q048,뇌의 기타 명시된 선천기형
Q049,뇌의 상세불명의 선천기형
Q050,수두증을 동반한 이분경추
Q051,수두증을 동반한 이분흉추
Q052,수두증을 동반한 이분요추
Q053,수두증을 동반한 이분천추
Q054,수두증을 동반한 상세불명의 이분척추
Q055,수두증이 없는 이분경추
Q056,수두증이 없는 이분흉추
Q057,수두증이 없는 이분요추
Q058,수두증이 없는 이분천골
Q059,상세불명의 이분척추
Q060,무척수증
Q061,척수의 형성저하 및 형성이상
Q062,척수이개증
Q063,기타 선천성 말총기형
Q064,수척수증
Q068,척수의 기타 명시된 선천기형
Q069,척수의 상세불명의 선천기형
Q070,아놀드-키아리증후군
Q078,신경계통의 기타 명시된 선천기형
Q079,신경계통의 상세불명의 선천기형
Q100,선천하수
Q101,선천성 안검외반
Q102,선천성 안검내반
Q103,눈꺼풀의 기타 선천기형
Q104,눈물기관의 결여 및 무발생
Q105,눈물관의 선천성 협착
Q106,눈물기관의 기타 선천기형
Q107,안와의 선천기형
Q110,낭성 안구
Q111,기타 무안구증
Q112,소안구증
Q113,대안구증
Q120,선천백내장
Q121,선천성 전위수정체
Q122,수정체결손
Q123,선천무수정체증
Q124,구형수정체
Q128,기타 선천성 수정체기형
Q129,상세불명의 선천성 수정체기형
Q130,홍채결손
Q131,홍채의 결여
Q132,홍채의 기타 선천기형
Q133,선천성 각막혼탁
Q134,기타 선천성 각막기형
Q135,청색공막
Q138,전안부의 기타 선천기형
Q139,전안부의 상세불명의 선천기형
Q140,유리체액의 선천기형
Q141,망막의 선천기형
Q142,시신경유두의 선천기형
Q143,맥락막의 선천기형
Q148,후안부의 기타 선천기형
Q149,후안부의 상세불명의 선천기형
Q150,선천녹내장
Q158,눈의 기타 명시된 선천기형
Q159,눈의 상세불명의 선천기형
Q160,귓바퀴의 선천결여
Q161,(외)이도의 선천성 결여
Q162,귀인두관의 결여
Q163,이소골의 선천기형
Q164,중이의 기타 선천기형
Q165,내이의 선천기형
Q169,상세불명의 청력 장애를 야기한 귀의 선천기형
Q170,부이개
Q171,대이증(大耳症)
Q172,소이증(小耳症)
Q173,기타 기형의 귀
Q174,위치이상귀
Q175,돌출된 귀
Q178,귀의 기타 명시된 선천기형
Q179,귀의 상세불명의 선천기형
Q180,아가미틈새의 동
Q181,귓바퀴앞 동 및 낭
Q182,기타 아가미틈새기형
Q183,갈퀴목
Q184,대구증(大口症)
Q185,소구증(小口症)
Q186,대순증(大唇症)
Q187,소순증(小唇症)
Q188,얼굴 및 목의 기타 명시된 선천기형
Q189,얼굴 및 목의 상세불명의 선천기형
Q200,총동맥간
Q201,이중출구우심실
Q202,이중출구좌심실
Q203,심실대혈관연결불일치
Q204,이중입구심실
Q205,방실연결불일치
Q206,심방부속물의 이성질현상
Q208,심장 방실 및 연결의 기타 선천기형
Q209,심장 방실 및 연결의 상세불명의 선천기형
Q210,심실중격결손
Q211,심방중격결손
Q212,방실중격결손
Q213,팔로네징후
Q214,대동맥폐동맥중격결손
Q218,심장중격의 기타 선천기형
Q219,심장중격의 상세불명의 선천기형
Q220,폐동맥판폐쇄
Q221,선천성 폐동맥판협착
Q222,선천성 폐동맥판폐쇄부전
Q223,폐동맥판의 기타 선천기형
Q224,선천성 삼첨판협착
Q225,에브스타인이상
Q226,형성저하성 우심증후군
Q228,삼첨판의 기타 선천기형
Q229,삼첨판의 상세불명의 선천기형
Q230,대동맥판의 선천협착
Q231,대동맥판의 선천성 기능부전
Q232,선천성 승모판협착
Q233,선천성 승모판폐쇄부전
Q234,형성저하성 좌심증후군
Q238,대동맥판 및 승모판의 기타 선천기형
Q239,대동맥판 및 승모판의 상세불명의 선천기형
Q240,우심증
Q241,좌심증
Q242,삼방심
Q243,폐동맥누두부협착
Q244,선천성 대동맥협착
Q245,관상동맥혈관의 기형
Q246,선천성 심장차단
Q248,심장의 기타 명시된 선천기형
Q249,심장의 상세불명의 선천기형
Q250,동맥관개존
Q251,대동맥의 축착
Q252,대동맥의 폐쇄
Q253,대동맥의 협착
Q254,대동맥의 기타 선천기형
Q255,폐동맥의 폐쇄
Q256,폐동맥의 협착
Q257,폐동맥의 기타 선천기형
Q258,대동맥혈관의 기타 선천기형
Q259,대동맥혈관의 상세불명의 선천기형
Q260,대정맥의 선천성 협착
Q261,좌상대정맥존속
Q262,전폐정맥결합이상
Q263,부분폐정맥결합이상
Q264,상세불명의 폐정맥결합이상
Q265,문맥결합이상
Q266,문맥-간동맥루
Q268,대정맥혈관의 기타 선천기형
Q269,대정맥혈관의 상세불명의 선천기형
Q270,배꼽동맥의 선천성 결여 및 형성저하
Q271,선천성 신장동맥협착
Q272,신장동맥의 기타 선천기형
Q273,말초성 동정맥기형
Q274,선천성 정맥확장증
Q278,말초혈관계통의 기타 명시된 선천기형
Q279,말초혈관계통의 상세불명의 선천기형
Q280,뇌전혈관의 동정맥기형
Q281,뇌전혈관의 기타 기형
Q282,대뇌혈관의 동정맥기형
Q283,대뇌혈관의 기타 기형
Q288,순환계통의 기타 명시된 선천기형
Q289,순환계통의 상세불명의 선천기형
Q300,후비공폐쇄
Q301,코의 무발생 및 발육부전
Q302,열창
Q303,선천성 천공비중격
Q308,코의 기타 선천기형
Q309,코의 상세불명의 선천기형
Q310,후두의 물갈퀴
Q311,선천성 성문하협착
Q312,후두형성저하
Q313,후두류
Q315,선천성 후두연화
Q318,후두의 기타 선천기형
Q319,후두의 상세불명의 선천기형
Q320,선천성 기관연화
Q321,기관의 기타 선천기형
Q322,선천성 기관지연화
Q323,기관지의 선천성 협착
Q324,기관지의 기타 선천기형
Q330,선천성 낭성 폐
Q331,폐의 부엽
Q332,폐의 격리
Q333,폐의 무발생
Q334,선천성 기관지확장증
Q335,폐안의 이소조직
Q336,폐의 형성저하 및 형성이상
Q338,폐의 기타 선천기형
Q339,폐의 상세불명의 선천기형
Q340,흉막의 이상
Q341,종격의 선천낭
Q348,호흡계통의 기타 명시된 선천기형
Q349,호흡계통의 상세불명의 선천기형
Q351,경구개열
Q353,연구개열
Q355,경구개열 및 연구개열
Q357,구개수열
Q359,상세불명의 구개열
Q360,양쪽 구순열
Q361,정중 구순열
Q369,한쪽 구순열
Q370,양쪽 구순열을 동반한 경구개열
Q371,한쪽 구순열을 동반한 경구개열
Q372,양쪽 구순열을 동반한 연구개열
Q373,한쪽 구순열을 동반한 연구개열
Q374,양쪽 구순열을 동반한 경구개열 및 연구개열
Q375,한쪽 구순열을 동반한 경구개열 및 연구개열
Q378,양쪽 구순열을 동반한 상세불명의 구개열
Q379,한쪽 구순열을 동반한 상세불명의 구개열
Q380,달리 분류되지 않은 입술의 선천기형
Q381,혀유착증
Q382,대설증
Q383,혀의 기타 선천기형
Q384,침샘 및 관의 선천기형
Q385,달리 분류되지 않은 구개의 선천기형
Q386,입의 기타 선천기형
Q387,인두낭
Q388,인두의 기타 선천기형
Q390,누공을 동반하지 않은 식도폐쇄
Q391,기관지-식도루를 동반한 식도폐쇄
Q392,폐쇄를 동반하지 않은 선천성 기관지-식도루
Q393,식도의 선천성 협착
Q394,식도의 물갈퀴
Q395,식도의 선천성 확장
Q396,식도의 게실
Q398,식도의 기타 선천기형
Q399,식도의 상세불명의 선천기형
Q400,선천성 비대성 유문협착
Q401,선천성 열공탈장
Q402,위의 기타 명시된 선천기형
Q403,상세불명의 위의 선천기형
Q408,상부소화관의 기타 명시된 선천기형
Q409,상부소화관의 상세불명의 선천기형
Q410,십이지장의 선천성 결여
Q411,공장의 선천성 결여
Q412,회장의 선천성 결여
Q418,소장의 기타 명시된 부분의 선천성 결여
Q419,소장의 상세불명 부분의 선천성 결여
Q420,누공을 동반한 직장의 선천성 결여
Q421,누공이 없는 직장의 선천성 결여
Q422,누공을 동반한 항문의 선천성 결여
Q423,누공이 없는 항문의 선천성 결여
Q428,대장의 기타 부분의 선천성 결여
Q429,대장의 상세불명 부분의 선천성 결여
Q430,메켈게실
Q431,히르쉬스프룽병
Q432,결장의 기타 선천성 기능장애
Q433,장고정의 선천기형
Q434,장중복
Q435,이소항문
Q436,직장 및 항문의 선천루
Q437,배설강존속
Q438,장의 기타 명시된 선천기형
Q439,장의 상세불명의 선천기형
Q440,담낭의 무발생
Q441,담낭의 기타 선천기형
Q442,담관의 폐쇄
Q443,담관의 선천성 협착
Q444,총담관낭
Q445,담관의 기타 선천기형
Q446,간의 낭성 질환
Q447,간의 기타 선천기형
Q450,췌장의 무발생
Q451,고리췌장
Q452,선천성 췌장낭
Q453,췌장 또는 췌관의 기타 선천기형
Q458,소화계통의 기타 명시된 선천기형
Q459,소화계통의 상세불명의 선천기형
Q500,난소의 선천결여
Q501,발달성 난소낭
Q502,난소의 선천염전
Q503,난소의 기타 선천기형
Q504,난관의 배아성 낭
Q505,넓은인대의 배아성 낭
Q506,난관 및 넓은인대의 기타 선천기형
Q510,자궁의 무발생 및 무형성
Q511,자궁경부 및 질의 중복을 동반한 자궁의 중복
Q512,자궁의 기타 중복
Q513,쌍각자궁
Q514,단각자궁
Q515,자궁경부의 무발생 및 무형성
Q516,자궁경부의 배아성 낭
Q517,자궁과 소화기와 요로 사이의 선천루
Q518,자궁 및 자궁경부의 기타 선천기형
Q519,자궁 및 자궁경부의 상세불명의 선천기형
Q520,질의 선천결여
Q521,질의 중복
Q522,선천성 직장질루
Q523,폐쇄처녀막
Q524,질의 기타 선천기형
Q525,음순의 유합
Q526,음핵의 선천기형
Q527,외음의 기타 선천기형
Q528,여성생식기의 기타 명시된 선천기형
Q529,여성생식기의 상세불명의 선천기형
Q530,이소고환
Q531,한쪽 미하강고환
Q532,양쪽 미하강고환
Q539,상세불명의 미하강고환
Q540,귀두부 요도하열
Q541,음경부 요도하열
Q542,음경음낭부 요도하열
Q543,회음부 요도하열
Q544,선천성 음경굽음
Q548,기타 요도하열
Q549,상세불명의 요도하열
Q550,고환의 결여 및 무형성
Q551,고환 및 음낭의 형성저하
Q552,고환 및 음낭의 기타 선천기형
Q553,정관의 폐쇄
Q554,정관
Q555,음경의 선천결여 및 무형성
Q556,음경의 기타 선천기형
Q558,남성생식기관의 기타 명시된 선천기형
Q559,남성생식기관의 상세불명의 선천기형
Q560,달리 분류되지 않은 반음양증
Q561,달리 분류되지 않은 남성거짓반음양증
Q562,달리 분류되지 않은 여성거짓반음양증
Q563,상세불명의 거짓반음양증
Q564,상세불명의 불확정 성
Q600,한쪽 신장무발생
Q601,양쪽 신장무발생
Q602,상세불명의 신장무발생
Q603,한쪽 신장형성저하
Q604,양쪽 신장형성저하
Q605,상세불명의 신장형성저하
Q606,포터증후군
Q610,선천성 단일신장낭
Q611,다낭성 신장
Q612,다낭성 신장
Q613,상세불명의 다낭성 신장
Q614,신장형성이상
Q615,수질낭성 신장
Q618,기타 낭성 신장병
Q619,상세불명의 낭성 신장병
Q620,선천수신증
Q621,요관의 폐쇄 및 협착
Q622,선천성 거대요관
Q623,신우 및 요관의 기타 폐색성 결손
Q624,요관의 무발생
Q625,요관의 중복
Q626,요관의 위치이상
Q627,선천성 방광-요관-신장역류
Q628,요관의 기타 선천기형
Q630,부신장
Q631,분엽성
Q632,이소신장
Q633,증식성 및 거대 신장
Q638,신장의 기타 명시된 선천기형
Q639,상세불명의 신장의 선천기형
Q640,요도상렬
Q641,방광외반
Q642,선천성 후부요도판막
Q643,요도 및 방광경부의 기타 폐쇄 및 협착
Q644,요막관의 기형
Q645,방광 및 요도의 선천결여
Q646,방광의 선천게실
Q647,방광 및 요도의 기타 선천기형
Q648,비뇨계통의 기타 명시된 선천기형
Q649,비뇨계통의 상세불명의 선천기형
Q650,한쪽 고관절의 선천탈구
Q651,양쪽 고관절의 선천탈구
Q652,상세불명의 고관절의 선천탈구
Q653,한쪽 고관절의 선천부분탈구
Q654,양쪽 고관절의 선천부분탈구
Q655,상세불명의 고관절의 선천부분탈구
Q656,불안정 고관절
Q658,고관절의 기타 선천변형
Q659,고관절의 상세불명의 선천변형
Q660,내반첨족
Q661,종골내반족
Q662,내반중족
Q663,발의 기타 선천성 내반변형
Q664,외반구족
Q665,선천편평족
Q666,발의 기타 선천성 외반변형
Q667,요족
Q668,발의 기타 선천변형
Q669,발의 상세불명의 선천변형
Q670,얼굴비대칭
Q671,압축얼굴
Q672,장두증(長頭症)
Q673,쏠린머리증
Q674,두개골
Q675,척추의 선천변형
Q676,누두흉
Q677,새가슴
Q678,흉부의 기타 선천변형
Q680,흉쇄유돌근의 선천변형
Q681,손의 선천변형
Q682,무릎의 선천변형
Q683,대퇴골의 선천성 만곡
Q684,경골 및 비골의 선천성 만곡
Q685,상세불명의 다리의 긴뼈의 선천성 만곡
Q688,기타 명시된 선천성 근골격변형
Q690,덧손가락
Q691,덧엄지손가락
Q692,덧발가락
Q699,상세불명의 다지증
Q700,융합된 손가락
Q701,막으로 붙은 손가락
Q702,융합된 발가락
Q703,막으로 붙은 발가락
Q704,다지유합증
Q709,상세불명의 합지증
Q710,팔의 선천성 완전결여
Q711,손이 있는 위팔 및 아래팔의 선천결여
Q712,아래팔 및 손 모두의 선천결여
Q713,손 및 손가락의 선천결여
Q714,요골의 종적 감소결손
Q715,척골의 종적 감소결손
Q716,바다가재집게손
Q718,팔의 기타 감소결손
Q719,팔의 상세불명의 감소결손
Q720,다리의 선천성 완전결여
Q721,발이 있는 대퇴 및 하퇴의 선천결여
Q722,하퇴 및 발 모두의 선천결여
Q723,발 및 발가락의 선천결여
Q724,대퇴골의 종적 감소결손
Q725,경골의 종적 감소결손
Q726,비골의 종적 감소결손
Q727,분리족
Q728,다리의 기타 감소결손
Q729,다리의 상세불명의 감소결손
Q730,상세불명 사지의 선천결여
Q731,상세불명 사지의 바다표범사지증
Q738,상세불명 사지의 기타 감소결손
Q740,견갑대를 포함한 팔의 기타 선천기형
Q741,무릎의 선천기형
Q742,골반대를 포함한 다리의 기타 선천기형
Q743,선천성 다발관절만곡증
Q748,사지의 기타 명시된 선천기형
Q749,사지의 상세불명의 선천기형
Q750,두개골유합
Q751,두개안면골이골증
Q752,양안격리증
Q753,대두증
Q754,하악안면골이골증
Q755,안하악골이골증
Q758,두개골 및 안면골의 기타 명시된 선천기형
Q759,두개골 및 안면골의 상세불명의 선천기형
Q760,잠재성 이분척추
Q761,클리펠-파일증후군
Q762,선천성 척추전방전위증
Q763,선천성 골기형으로 인한 선천성 척주측만증
Q764,척주측만증과 관련 없는 척추의 기타 선천기형
Q765,경부늑골의 선천기형
Q766,늑골의 기타 선천기형
Q767,흉골의 선천기형
Q768,골성 흉곽의 기타 선천기형
Q769,골성 흉곽의 상세불명의 선천기형
Q770,연골무발생증
Q771,치사성 단신
Q772,짧은늑골증후군
Q773,점상 연골형성이상
Q774,연골무형성증
Q775,디스트로피성 형성이상
Q776,연골외배엽형성이상
Q777,척추골단형성이상
Q778,관상골 및 척추의 성장결손을 동반한 기타 골연골형성이상
Q779,관상골 및 척추의 성장결손을 동반한 상세불명의 골연골형성이상
Q780,불완전골형성
Q781,다골성 섬유성 형성이상
Q782,골화석증
Q783,진행성 골간형성이상
Q784,내연골종증
Q785,골간단형성이상
Q786,다발선천외골증
Q788,기타 명시된 골연골형성이상
Q789,상세불명의 골연골형성이상
Q790,선천성 횡격막탈장
Q791,횡격막의 기타 선천기형
Q792,배꼽내장탈장
Q793,복벽파열증
Q794,말린자두배증후군
Q795,복벽의 기타 선천기형
Q796,엘러스-단로스증후군
Q798,근골격계통의 기타 선천기형
Q799,근골격계통의 상세불명의 선천기형
Q800,보통비늘증
Q801,X-연관비늘증
Q802,층판비늘증
Q803,선천성 수포성 비늘모양홍색피부증
Q804,할리퀸태아
Q808,기타 선천비늘증
Q809,상세불명의 선천비늘증
Q810,단순 수포성 표피박리증
Q811,치사성 수포성 표피박리증
Q812,디스트로피성 수포성 표피박리증
Q818,기타 수포성 표피박리증
Q819,상세불명의 수포성 표피박리증
Q820,유전성 림프부종
Q821,색소피부건조증
Q822,비만세포증
Q823,색소실조증
Q824,(무한성) 외배엽형성이상
Q825,선천성 비신생물성 모반
Q828,피부의 기타 명시된 선천기형
Q829,피부의 상세불명의 선천기형
Q830,유두결여를 동반한 선천성 유방결여
Q831,부유방
Q832,유두결여
Q833,부유두
Q838,유방의 기타 선천기형
Q839,유방의 상세불명의 선천기형
Q840,선천탈모증
Q841,달리 분류되지 않은 모발의 선천성 형태학적 장애
Q842,모발의 기타 선천기형
Q843,무조증(無爪症)
Q844,선천성 백색손발톱
Q845,확대성 및 비대성 손발톱
Q846,손발톱의 기타 선천기형
Q848,외피의 기타 명시된 선천기형
Q849,외피의 상세불명의 선천기형
Q850,신경섬유종증(비악성)
Q851,결절성 경화증
Q858,달리 분류되지 않은 기타 모반증
Q859,상세불명의 모반증
Q860,(이상형태성) 태아알콜증후군
Q861,태아하이단토인증후군
Q862,와파린으로 인한 이상형태증
Q868,알려진 외인으로 인한 기타 선천기형증후군
Q870,주로 얼굴형태에 영향을 주는 선천기형증후군
Q871,주로 단신과 관련된 선천기형증후군
Q872,주로 사지를 침범한 선천기형증후군
Q873,조기과잉성장을 포함한 선천기형증후군
Q874,마르팡증후군
Q875,기타 골격변화를 동반한 기타 선천기형증후군
Q878,달리 분류되지 않은 기타 명시된 선천기형증후군
Q890,비장의 선천기형
Q891,부신의 선천기형
Q892,기타 내분비선의 선천기형
Q893,좌우바뀜증
Q894,유합쌍둥이
Q897,달리 분류되지 않은 다발성 선천기형
Q898,기타 명시된 선천기형
Q899,상세불명의 선천기형
Q900,21삼염색체증
Q901,21삼염색체증
Q902,21삼염색체증
Q909,상세불명의 다운증후군
Q910,18삼염색체증
Q911,18삼염색체증
Q912,18삼염색체증
Q913,상세불명의 에드워즈증후군
Q914,13삼염색체증
Q915,13삼염색체증
Q916,13삼염색체증
Q917,상세불명의 파타우증후군
Q920,모든 염색체의 삼염색체증
Q921,모든 염색체의 삼염색체증
Q922,대규모 부분삼염색체증
Q923,소규모 부분삼염색체증
Q924,전중기에만 보이는 중복
Q925,기타 복합성 재배열을 동반한 중복
Q926,과잉표지자염색체
Q927,삼배수 및 다배수
Q928,보통염색체의 기타 명시된 삼염색체증 및 부분삼염색체증
Q929,상세불명의 보통염색체의 삼염색체증 및 부분삼염색체증
Q930,모든 염색체의 일염색체증
Q931,모든 염색체의 일염색체증
Q932,고리모양 또는 쌍중심절 염색체로 대치된 경우
Q933,4번 염색체 단완의 결손
Q934,5번 염색체 단완의 결손
Q935,염색체 부분의 기타 결손
Q936,전중기에만 보이는 결손
Q937,기타 복합 재배열을 동반한 결손
Q938,보통염색체의 기타 결손
Q939,보통염색체의 상세불명의 결손
Q950,정상개체에서의 균형전위 및 삽입
Q951,정상개체에서의 염색체역전
Q952,이상개체에서의 균형된 보통염색체 재배열
Q953,이상개체에서의 균형된 성/보통염색체 재배열
Q954,표지자이질염색질을 가진 개체
Q955,보통염색체 취약부분을 가진 개체
Q958,기타 균형된 재배열 및 구조표지자
Q959,상세불명의 균형된 재배열 및 구조표지자
Q960,핵형45
Q961,핵형46
Q962,동인자(Xq)를 제외한 이상 성염색체를 가진 핵형46
Q963,섞임증
Q964,섞임증
Q968,터너증후군의 기타 변형
Q969,상세불명의 터너증후군
Q970,핵형 47
Q971,세 개 이상의 X 염색체를 가진 여성
Q972,섞임증
Q973,핵형 46
Q978,여성표현형의 기타 명시된 성염색체이상
Q979,여성표현형의 상세불명의 성염색체이상
Q980,클라인펠터증후군
Q981,클라인펠터증후군
Q982,클라인펠터증후군
Q983,핵형 46
Q984,상세불명의 클라인펠터증후군
Q985,핵형 47
Q986,구조적 이상성염색체를 가진 남성
Q987,성염색체섞임증을 가진 남성
Q988,남성표현형의 기타 명시된 성염색체이상
Q989,남성표현형의 상세불명의 성염색체이상
Q990,키메라 46
Q991,46
Q992,취약X염색체
Q998,기타 명시된 염색체이상
Q999,상세불명의 염색체이상
R000,상세불명의 빈맥
R001,상세불명의 서맥
R002,두근거림
R008,기타 및 상세불명의 심장박동이상
R010,양성 및 무해성 심잡음
R011,상세불명의 심잡음
R012,기타 심음
R030,고혈압의 진단 없이 혈압수치 상승
R031,비특이성 낮은 혈압수치
R040,코피
R041,목구멍에서의 출혈
R042,객혈
R048,기타 기도부위의 출혈
R049,상세불명의 기도의 출혈
R060,호흡곤란
R061,그렁거림
R062,쌕쌕거림
R063,주기호흡
R064,과다환기
R065,입호흡
R066,딸꾹질
R067,재채기
R068,기타 및 상세불명의 호흡이상
R070,목구멍의 통증
R071,숨쉴때의 흉통
R072,명치통증
R073,기타 흉통
R074,상세불명의 흉통
R090,질식
R091,흉막염
R092,호흡정지
R093,이상가래
R098,순환계통 및 호흡계통의 기타 명시된 증상 및 징후
R100,급성 복증
R101,상복부에 국한된 통증
R102,골반 및 회음부 통증
R103,기타 하복부에 국한된 통증
R104,기타 및 상세불명의 복통
R110,분출성 구토
R111,구역
R112,구토
R113,구토를 동반한 구역
R160,달리 분류되지 않은 간비대
R161,달리 분류되지 않은 비장비대
R162,달리 분류되지 않은 비장비대를 동반한 간비대
R190,복강내 및 골반의 부기
R191,이상장음
R192,가시적 꿈틀운동
R193,복부경직
R194,배변습관 변화
R195,기타 대변이상
R196,구취증
R198,소화계통 및 복부에 관한 기타 명시된 증상 및 징후
R200,피부의 무감각
R201,피부의 감각저하
R202,피부의 지각이상
R203,감각과민
R208,기타 및 상세불명의 피부감각장애
R220,머리의 국소적 부기
R221,목의 국소적 부기
R222,몸통의 국소적 부기
R223,팔의 국소적 부기
R224,다리의 국소적 부기
R227,여러 부위의 국소적 부기
R229,상세불명의 국소적 부기
R230,청색증
R231,창백
R232,홍조
R233,자발반출혈
R234,피부조직의 변화
R238,기타 및 상세불명의 피부변화
R250,이상머리운동
R251,상세불명의 떨림
R252,경련 및 연축
R253,다발수축
